Label,Id
ASSAULT,643459
LARCENY/THEFT,420101
LARCENY/THEFT,268784
WARRANTS,658771
LARCENY/THEFT,562753
LARCENY/THEFT,286416
TRESPASS,251363
OTHER OFFENSES,306152
VANDALISM,237552
LARCENY/THEFT,144251
OTHER OFFENSES,342408
LARCENY/THEFT,81091
FORGERY/COUNTERFEITING,659667
DRUG/NARCOTIC,325769
BURGLARY,452051
OTHER OFFENSES,858345
LARCENY/THEFT,313312
LARCENY/THEFT,622675
VANDALISM,73827
KIDNAPPING,292902
DRUG/NARCOTIC,727997
NON-CRIMINAL,59107
LARCENY/THEFT,361444
WARRANTS,152638
DISORDERLY CONDUCT,367447
LARCENY/THEFT,853165
OTHER OFFENSES,774338
LARCENY/THEFT,631732
BURGLARY,447608
WARRANTS,804682
VEHICLE THEFT,176171
OTHER OFFENSES,23965
MISSING PERSON,82215
LARCENY/THEFT,809829
DRUG/NARCOTIC,732627
FORGERY/COUNTERFEITING,689533
RUNAWAY,554816
ASSAULT,319153
DRUG/NARCOTIC,645601
VANDALISM,717697
NON-CRIMINAL,536936
LARCENY/THEFT,817626
OTHER OFFENSES,806061
LARCENY/THEFT,642248
SECONDARY CODES,353696
NON-CRIMINAL,304293
DRUG/NARCOTIC,429035
VANDALISM,467795
VEHICLE THEFT,657884
VEHICLE THEFT,284960
LARCENY/THEFT,397973
VANDALISM,297928
ROBBERY,492549
MISSING PERSON,857028
MISSING PERSON,628533
OTHER OFFENSES,602416
OTHER OFFENSES,364321
LARCENY/THEFT,551779
LARCENY/THEFT,560925
ASSAULT,259001
MISSING PERSON,545298
NON-CRIMINAL,322210
NON-CRIMINAL,137224
OTHER OFFENSES,781241
DRUNKENNESS,430879
MISSING PERSON,698300
LARCENY/THEFT,615188
OTHER OFFENSES,328263
OTHER OFFENSES,227654
LARCENY/THEFT,742430
OTHER OFFENSES,269726
OTHER OFFENSES,23902
NON-CRIMINAL,36194
LARCENY/THEFT,321162
BURGLARY,535183
LARCENY/THEFT,48386
LARCENY/THEFT,298237
VEHICLE THEFT,897
FRAUD,32484
SUSPICIOUS OCC,207003
OTHER OFFENSES,173308
SECONDARY CODES,540295
ASSAULT,783464
LARCENY/THEFT,136041
NON-CRIMINAL,330553
SUSPICIOUS OCC,245980
NON-CRIMINAL,788097
VANDALISM,278337
VEHICLE THEFT,478245
LARCENY/THEFT,27943
NON-CRIMINAL,127851
LARCENY/THEFT,693277
VEHICLE THEFT,734858
OTHER OFFENSES,19532
LARCENY/THEFT,91709
LARCENY/THEFT,107122
NON-CRIMINAL,709554
NON-CRIMINAL,676390
DRUG/NARCOTIC,102494
NON-CRIMINAL,304397
MISSING PERSON,840354
BURGLARY,311553
VANDALISM,60589
LARCENY/THEFT,688836
OTHER OFFENSES,388658
WEAPON LAWS,662661
OTHER OFFENSES,13025
VEHICLE THEFT,749711
BURGLARY,132795
DRUG/NARCOTIC,686787
LARCENY/THEFT,853581
FORGERY/COUNTERFEITING,804571
DRUG/NARCOTIC,548230
ASSAULT,318684
LARCENY/THEFT,290003
ASSAULT,308538
SECONDARY CODES,473232
WEAPON LAWS,6636
WARRANTS,309016
OTHER OFFENSES,376956
LARCENY/THEFT,471352
LARCENY/THEFT,845257
ASSAULT,786702
DRUG/NARCOTIC,791070
VEHICLE THEFT,846711
VANDALISM,736153
OTHER OFFENSES,754824
FORGERY/COUNTERFEITING,322354
DRUG/NARCOTIC,603886
OTHER OFFENSES,766191
ASSAULT,97823
LARCENY/THEFT,824001
WARRANTS,830079
LARCENY/THEFT,747932
ASSAULT,418326
NON-CRIMINAL,279393
ASSAULT,553988
SUSPICIOUS OCC,689061
OTHER OFFENSES,782976
OTHER OFFENSES,529830
VEHICLE THEFT,672035
NON-CRIMINAL,248379
PROSTITUTION,870492
ASSAULT,727890
OTHER OFFENSES,303045
BURGLARY,749433
VEHICLE THEFT,641168
OTHER OFFENSES,653034
NON-CRIMINAL,378939
SECONDARY CODES,256712
DRUG/NARCOTIC,229839
ASSAULT,562771
WEAPON LAWS,119988
ASSAULT,767607
SECONDARY CODES,205445
DRUG/NARCOTIC,450755
NON-CRIMINAL,784679
FRAUD,309025
OTHER OFFENSES,407607
OTHER OFFENSES,171411
WARRANTS,703538
BURGLARY,475443
TRESPASS,728698
ASSAULT,222204
SEX OFFENSES FORCIBLE,78255
OTHER OFFENSES,746880
NON-CRIMINAL,711166
WARRANTS,780660
SUSPICIOUS OCC,841329
BURGLARY,170882
LARCENY/THEFT,247469
LARCENY/THEFT,212155
WARRANTS,782487
VEHICLE THEFT,231586
DRUG/NARCOTIC,862176
NON-CRIMINAL,411982
OTHER OFFENSES,582387
LARCENY/THEFT,462876
NON-CRIMINAL,52798
OTHER OFFENSES,180465
VEHICLE THEFT,644790
DRUG/NARCOTIC,573573
LARCENY/THEFT,550362
LARCENY/THEFT,413920
OTHER OFFENSES,176012
MISSING PERSON,355526
NON-CRIMINAL,140659
LARCENY/THEFT,309805
NON-CRIMINAL,216409
LARCENY/THEFT,192164
SECONDARY CODES,277789
VANDALISM,691530
NON-CRIMINAL,616723
VEHICLE THEFT,126176
ASSAULT,324365
OTHER OFFENSES,119928
VANDALISM,661517
ASSAULT,44383
ASSAULT,630377
LARCENY/THEFT,247809
NON-CRIMINAL,141162
BURGLARY,651451
ASSAULT,819584
ASSAULT,791358
VANDALISM,403385
RECOVERED VEHICLE,227816
ROBBERY,402366
MISSING PERSON,68552
NON-CRIMINAL,692967
VEHICLE THEFT,173609
WARRANTS,566923
NON-CRIMINAL,774844
VEHICLE THEFT,142093
OTHER OFFENSES,429757
OTHER OFFENSES,793314
OTHER OFFENSES,96013
ASSAULT,6976
LARCENY/THEFT,104659
SUSPICIOUS OCC,650018
NON-CRIMINAL,277916
VEHICLE THEFT,787248
OTHER OFFENSES,509749
ASSAULT,27626
SUSPICIOUS OCC,67898
SUSPICIOUS OCC,56220
EMBEZZLEMENT,171583
LARCENY/THEFT,853584
NON-CRIMINAL,76566
NON-CRIMINAL,279367
ROBBERY,50571
VANDALISM,16689
OTHER OFFENSES,734608
SUSPICIOUS OCC,518850
DRUG/NARCOTIC,249706
ASSAULT,186229
ASSAULT,368126
NON-CRIMINAL,437798
WARRANTS,16000
VANDALISM,738742
NON-CRIMINAL,409117
VANDALISM,385222
LARCENY/THEFT,670873
LARCENY/THEFT,248105
FRAUD,216451
NON-CRIMINAL,857956
FORGERY/COUNTERFEITING,836202
OTHER OFFENSES,213390
LARCENY/THEFT,32687
ASSAULT,8752
OTHER OFFENSES,339309
OTHER OFFENSES,245637
OTHER OFFENSES,660935
DRUG/NARCOTIC,141645
VEHICLE THEFT,7699
NON-CRIMINAL,657281
ASSAULT,99745
OTHER OFFENSES,767597
WEAPON LAWS,183977
LARCENY/THEFT,509933
LARCENY/THEFT,827018
DRUG/NARCOTIC,416273
BURGLARY,179153
WARRANTS,90850
SEX OFFENSES FORCIBLE,587068
NON-CRIMINAL,228719
LARCENY/THEFT,854026
VANDALISM,660632
WARRANTS,786745
DRUG/NARCOTIC,133257
ASSAULT,406082
ASSAULT,546571
VEHICLE THEFT,531027
ASSAULT,506790
BURGLARY,290288
VEHICLE THEFT,240039
WARRANTS,20600
VANDALISM,34670
LARCENY/THEFT,778819
DRUG/NARCOTIC,415122
LARCENY/THEFT,354084
SECONDARY CODES,284956
LARCENY/THEFT,25190
WARRANTS,490029
VANDALISM,657435
DRUG/NARCOTIC,381033
LARCENY/THEFT,250382
OTHER OFFENSES,671635
WARRANTS,229758
VEHICLE THEFT,246703
LARCENY/THEFT,628552
NON-CRIMINAL,327611
ASSAULT,713565
OTHER OFFENSES,250643
LARCENY/THEFT,66142
ASSAULT,581085
SECONDARY CODES,766992
ASSAULT,346886
ASSAULT,246326
LARCENY/THEFT,554638
VEHICLE THEFT,64188
WARRANTS,323395
OTHER OFFENSES,446601
NON-CRIMINAL,793456
LARCENY/THEFT,564630
NON-CRIMINAL,87373
LARCENY/THEFT,763231
OTHER OFFENSES,493885
LARCENY/THEFT,49799
BURGLARY,618177
OTHER OFFENSES,817420
OTHER OFFENSES,396896
OTHER OFFENSES,351052
VEHICLE THEFT,847257
WARRANTS,256024
ASSAULT,303615
ASSAULT,319816
OTHER OFFENSES,658949
MISSING PERSON,208476
VANDALISM,399145
DRUG/NARCOTIC,367220
OTHER OFFENSES,655716
LARCENY/THEFT,227534
OTHER OFFENSES,348617
DRUG/NARCOTIC,37017
ASSAULT,632983
OTHER OFFENSES,516751
LARCENY/THEFT,836375
LARCENY/THEFT,500871
LARCENY/THEFT,425724
VEHICLE THEFT,748726
LARCENY/THEFT,122304
SUSPICIOUS OCC,101829
OTHER OFFENSES,87473
OTHER OFFENSES,486295
NON-CRIMINAL,440503
LARCENY/THEFT,582924
ASSAULT,693400
LARCENY/THEFT,659611
DRUG/NARCOTIC,99850
ASSAULT,150026
WARRANTS,851774
NON-CRIMINAL,689619
LARCENY/THEFT,300893
ASSAULT,852478
VANDALISM,158963
OTHER OFFENSES,342922
LARCENY/THEFT,354420
LARCENY/THEFT,29547
NON-CRIMINAL,175867
DRUG/NARCOTIC,537328
ASSAULT,508359
BURGLARY,124624
FORGERY/COUNTERFEITING,110706
OTHER OFFENSES,357644
LARCENY/THEFT,218198
ASSAULT,597943
NON-CRIMINAL,406995
PROSTITUTION,677942
ASSAULT,484798
FORGERY/COUNTERFEITING,505070
NON-CRIMINAL,330190
LARCENY/THEFT,272921
DRIVING UNDER THE INFLUENCE,245434
LARCENY/THEFT,3339
SUSPICIOUS OCC,6114
ROBBERY,442880
WARRANTS,411314
DRUG/NARCOTIC,390994
WEAPON LAWS,202879
OTHER OFFENSES,10011
VANDALISM,457137
OTHER OFFENSES,814128
VEHICLE THEFT,536176
ASSAULT,601163
SUSPICIOUS OCC,692603
LARCENY/THEFT,192339
DRUNKENNESS,198136
LARCENY/THEFT,780909
SUSPICIOUS OCC,565829
LARCENY/THEFT,181335
FORGERY/COUNTERFEITING,798384
BURGLARY,634554
LARCENY/THEFT,447277
OTHER OFFENSES,450265
MISSING PERSON,5496
VEHICLE THEFT,871042
ROBBERY,820482
DRUG/NARCOTIC,129361
LARCENY/THEFT,332574
NON-CRIMINAL,303067
MISSING PERSON,39216
LARCENY/THEFT,229497
BURGLARY,703706
WARRANTS,252649
FRAUD,518520
VEHICLE THEFT,104495
SUSPICIOUS OCC,723244
LARCENY/THEFT,156487
VANDALISM,451237
OTHER OFFENSES,235838
VANDALISM,268740
WARRANTS,723544
NON-CRIMINAL,811734
NON-CRIMINAL,582628
OTHER OFFENSES,265676
BURGLARY,564776
LARCENY/THEFT,220136
VANDALISM,162615
OTHER OFFENSES,226147
LARCENY/THEFT,874746
WARRANTS,130542
NON-CRIMINAL,176772
LARCENY/THEFT,637087
OTHER OFFENSES,375922
OTHER OFFENSES,610939
VANDALISM,16664
FORGERY/COUNTERFEITING,437089
OTHER OFFENSES,757621
MISSING PERSON,135262
OTHER OFFENSES,549992
LARCENY/THEFT,261297
WARRANTS,339181
OTHER OFFENSES,195475
DRUG/NARCOTIC,486644
NON-CRIMINAL,699245
LARCENY/THEFT,133784
OTHER OFFENSES,83371
OTHER OFFENSES,299955
VEHICLE THEFT,345289
WEAPON LAWS,463764
NON-CRIMINAL,184421
VANDALISM,341024
BURGLARY,531862
NON-CRIMINAL,491315
VEHICLE THEFT,708713
DRUG/NARCOTIC,872042
SUSPICIOUS OCC,649050
LARCENY/THEFT,521110
BURGLARY,378613
OTHER OFFENSES,247331
PROSTITUTION,164473
NON-CRIMINAL,863014
BURGLARY,270729
FORGERY/COUNTERFEITING,3381
ASSAULT,631037
DRUG/NARCOTIC,340021
NON-CRIMINAL,54379
LARCENY/THEFT,364861
DRUG/NARCOTIC,633656
DRUG/NARCOTIC,666633
VEHICLE THEFT,219500
WARRANTS,441688
BURGLARY,74660
LARCENY/THEFT,91599
OTHER OFFENSES,579536
NON-CRIMINAL,774160
ASSAULT,30631
BURGLARY,631317
LARCENY/THEFT,12444
DISORDERLY CONDUCT,607321
SECONDARY CODES,329334
LARCENY/THEFT,479411
SUSPICIOUS OCC,521201
ROBBERY,627720
OTHER OFFENSES,211413
VEHICLE THEFT,674101
FRAUD,502616
LARCENY/THEFT,591053
VEHICLE THEFT,655057
OTHER OFFENSES,861037
OTHER OFFENSES,494665
ROBBERY,46969
DISORDERLY CONDUCT,546906
LARCENY/THEFT,68390
ASSAULT,192142
VEHICLE THEFT,864190
OTHER OFFENSES,287587
SUSPICIOUS OCC,583623
ASSAULT,332141
ROBBERY,654422
ROBBERY,39729
NON-CRIMINAL,206841
ASSAULT,704894
ASSAULT,851600
LARCENY/THEFT,212889
DISORDERLY CONDUCT,155637
LARCENY/THEFT,198029
DRUG/NARCOTIC,658238
NON-CRIMINAL,250663
OTHER OFFENSES,746879
VEHICLE THEFT,858195
VANDALISM,291539
OTHER OFFENSES,114716
ROBBERY,508229
BURGLARY,595286
DRUG/NARCOTIC,369503
NON-CRIMINAL,189370
OTHER OFFENSES,668558
OTHER OFFENSES,298385
OTHER OFFENSES,93206
LARCENY/THEFT,504639
OTHER OFFENSES,675629
OTHER OFFENSES,196670
ROBBERY,596953
VEHICLE THEFT,783601
LARCENY/THEFT,352604
NON-CRIMINAL,44461
OTHER OFFENSES,11006
LARCENY/THEFT,782741
LARCENY/THEFT,852572
LARCENY/THEFT,439045
VEHICLE THEFT,379786
ASSAULT,537836
OTHER OFFENSES,279236
FORGERY/COUNTERFEITING,820276
NON-CRIMINAL,43152
VEHICLE THEFT,760966
VANDALISM,454455
BURGLARY,266421
MISSING PERSON,528511
ASSAULT,631734
DRUNKENNESS,271124
NON-CRIMINAL,503559
WEAPON LAWS,537935
ASSAULT,85303
ROBBERY,373030
NON-CRIMINAL,159071
BURGLARY,593979
VANDALISM,520828
LARCENY/THEFT,15641
BURGLARY,850001
DRUG/NARCOTIC,379274
NON-CRIMINAL,725630
LARCENY/THEFT,570501
VEHICLE THEFT,199891
LARCENY/THEFT,352591
VEHICLE THEFT,704480
SEX OFFENSES FORCIBLE,274810
OTHER OFFENSES,389431
MISSING PERSON,234186
MISSING PERSON,329417
STOLEN PROPERTY,474817
LARCENY/THEFT,309781
VEHICLE THEFT,786904
OTHER OFFENSES,815836
LARCENY/THEFT,726212
VEHICLE THEFT,667758
OTHER OFFENSES,319603
LIQUOR LAWS,491886
ASSAULT,573917
NON-CRIMINAL,20818
WARRANTS,799165
LARCENY/THEFT,64730
WARRANTS,702918
LARCENY/THEFT,104768
MISSING PERSON,577536
LARCENY/THEFT,463475
OTHER OFFENSES,700138
ASSAULT,156427
FRAUD,819920
OTHER OFFENSES,538821
OTHER OFFENSES,549842
LARCENY/THEFT,593728
TRESPASS,831842
FRAUD,525184
LARCENY/THEFT,546563
LARCENY/THEFT,636456
ASSAULT,585971
LARCENY/THEFT,325904
LARCENY/THEFT,12432
ASSAULT,748505
NON-CRIMINAL,186262
ASSAULT,475182
BURGLARY,385865
BURGLARY,817119
OTHER OFFENSES,484955
LOITERING,769790
VEHICLE THEFT,262220
OTHER OFFENSES,254833
BURGLARY,39271
DRUG/NARCOTIC,475729
OTHER OFFENSES,339420
DRIVING UNDER THE INFLUENCE,615548
ASSAULT,525777
SUSPICIOUS OCC,824909
ROBBERY,341409
LARCENY/THEFT,78314
SUSPICIOUS OCC,455287
ASSAULT,329354
LARCENY/THEFT,549017
ASSAULT,875115
VANDALISM,418017
ROBBERY,498321
SECONDARY CODES,759351
LARCENY/THEFT,140941
ROBBERY,720116
BURGLARY,472593
OTHER OFFENSES,612720
LARCENY/THEFT,248184
NON-CRIMINAL,860618
NON-CRIMINAL,155792
OTHER OFFENSES,346280
LARCENY/THEFT,460902
FRAUD,804757
FRAUD,292036
ARSON,99990
LARCENY/THEFT,629016
ASSAULT,620357
OTHER OFFENSES,301860
OTHER OFFENSES,598270
SUSPICIOUS OCC,219271
SECONDARY CODES,432969
VEHICLE THEFT,714916
LARCENY/THEFT,519392
ASSAULT,451109
LARCENY/THEFT,838151
BURGLARY,480997
DRUG/NARCOTIC,395502
NON-CRIMINAL,700529
VANDALISM,543814
LARCENY/THEFT,624300
NON-CRIMINAL,385642
DRUG/NARCOTIC,169685
WARRANTS,624693
MISSING PERSON,722460
VEHICLE THEFT,815090
NON-CRIMINAL,453921
OTHER OFFENSES,47404
LARCENY/THEFT,808074
LARCENY/THEFT,779165
FRAUD,47311
WARRANTS,331366
DRUG/NARCOTIC,737188
ASSAULT,538318
FORGERY/COUNTERFEITING,751569
LARCENY/THEFT,761895
FRAUD,712250
LARCENY/THEFT,157595
WARRANTS,102930
BURGLARY,194710
LARCENY/THEFT,652910
LARCENY/THEFT,125817
DRUG/NARCOTIC,559171
VANDALISM,770183
BURGLARY,694574
SUSPICIOUS OCC,151124
ROBBERY,664738
VEHICLE THEFT,850090
OTHER OFFENSES,10118
SUSPICIOUS OCC,32238
DRUG/NARCOTIC,551607
LARCENY/THEFT,615415
NON-CRIMINAL,278275
PROSTITUTION,354024
LARCENY/THEFT,740327
OTHER OFFENSES,291125
ASSAULT,193006
OTHER OFFENSES,606370
NON-CRIMINAL,608894
VEHICLE THEFT,45636
LARCENY/THEFT,112326
LIQUOR LAWS,420590
DRUG/NARCOTIC,253174
OTHER OFFENSES,447817
NON-CRIMINAL,59360
WARRANTS,565742
VEHICLE THEFT,742550
OTHER OFFENSES,561688
NON-CRIMINAL,276893
LARCENY/THEFT,530763
ASSAULT,234357
TRESPASS,628437
LARCENY/THEFT,272954
LARCENY/THEFT,467867
NON-CRIMINAL,172962
LARCENY/THEFT,217207
OTHER OFFENSES,328766
VEHICLE THEFT,839535
DRUG/NARCOTIC,302032
FRAUD,513420
LARCENY/THEFT,325966
MISSING PERSON,262286
BAD CHECKS,847022
LARCENY/THEFT,661199
WARRANTS,794429
LARCENY/THEFT,275437
LARCENY/THEFT,598259
LARCENY/THEFT,108610
LARCENY/THEFT,801056
LARCENY/THEFT,324179
NON-CRIMINAL,838820
MISSING PERSON,492763
STOLEN PROPERTY,75435
DRUG/NARCOTIC,519785
LARCENY/THEFT,596968
VEHICLE THEFT,811901
ASSAULT,608169
VANDALISM,236947
NON-CRIMINAL,299981
WARRANTS,421502
DRUG/NARCOTIC,56878
VEHICLE THEFT,744811
BURGLARY,697672
VANDALISM,534925
DRUG/NARCOTIC,510902
OTHER OFFENSES,704514
LARCENY/THEFT,679853
VEHICLE THEFT,209438
ROBBERY,465777
FORGERY/COUNTERFEITING,831727
LARCENY/THEFT,18301
ROBBERY,250792
LARCENY/THEFT,610186
BURGLARY,371679
LARCENY/THEFT,687542
NON-CRIMINAL,607456
NON-CRIMINAL,847672
LARCENY/THEFT,652238
WARRANTS,745828
VEHICLE THEFT,673420
OTHER OFFENSES,431216
OTHER OFFENSES,121653
ROBBERY,416713
MISSING PERSON,180468
PROSTITUTION,572247
VANDALISM,117470
VEHICLE THEFT,604807
OTHER OFFENSES,761162
ASSAULT,510833
ROBBERY,422021
VEHICLE THEFT,24816
LARCENY/THEFT,316246
NON-CRIMINAL,23657
LARCENY/THEFT,703096
WARRANTS,440778
NON-CRIMINAL,61549
ASSAULT,693942
OTHER OFFENSES,589239
FRAUD,454050
LARCENY/THEFT,544008
NON-CRIMINAL,176161
LARCENY/THEFT,406036
VANDALISM,685842
TRESPASS,862666
OTHER OFFENSES,345736
DRUG/NARCOTIC,599636
OTHER OFFENSES,865142
ROBBERY,59114
LARCENY/THEFT,76741
OTHER OFFENSES,393034
OTHER OFFENSES,387977
DRUG/NARCOTIC,436724
NON-CRIMINAL,492072
LARCENY/THEFT,148150
FRAUD,317989
NON-CRIMINAL,44607
WARRANTS,456589
ASSAULT,316442
BURGLARY,102249
OTHER OFFENSES,340795
OTHER OFFENSES,418469
LARCENY/THEFT,29521
DRUG/NARCOTIC,165970
LARCENY/THEFT,273423
BURGLARY,310766
LARCENY/THEFT,639574
ASSAULT,215757
WARRANTS,748334
ASSAULT,612330
LARCENY/THEFT,180582
VEHICLE THEFT,253732
LARCENY/THEFT,517740
PROSTITUTION,370077
VANDALISM,95616
VEHICLE THEFT,285739
OTHER OFFENSES,382085
ASSAULT,259016
WARRANTS,721052
ASSAULT,495718
LARCENY/THEFT,192612
OTHER OFFENSES,302749
VANDALISM,344455
FAMILY OFFENSES,867110
SUSPICIOUS OCC,259364
VANDALISM,764037
LARCENY/THEFT,699754
OTHER OFFENSES,760792
LIQUOR LAWS,344856
VANDALISM,632396
LARCENY/THEFT,824903
DRUG/NARCOTIC,651400
LARCENY/THEFT,75088
VEHICLE THEFT,134152
DRUG/NARCOTIC,587348
LARCENY/THEFT,8652
ASSAULT,154803
VANDALISM,264487
OTHER OFFENSES,571244
FRAUD,616740
VEHICLE THEFT,259083
VANDALISM,197504
OTHER OFFENSES,812637
DRUG/NARCOTIC,117940
VEHICLE THEFT,343820
ROBBERY,802455
VEHICLE THEFT,509974
OTHER OFFENSES,700277
NON-CRIMINAL,251075
ASSAULT,523212
OTHER OFFENSES,555676
VEHICLE THEFT,719550
NON-CRIMINAL,62615
DRUNKENNESS,78234
ASSAULT,872550
NON-CRIMINAL,140665
SUSPICIOUS OCC,877946
LARCENY/THEFT,101190
DRUG/NARCOTIC,121933
ASSAULT,395983
BURGLARY,579778
ASSAULT,771117
BURGLARY,650287
WARRANTS,146500
VANDALISM,448858
LARCENY/THEFT,539161
OTHER OFFENSES,174910
MISSING PERSON,803263
SECONDARY CODES,547481
DRUG/NARCOTIC,559666
OTHER OFFENSES,233933
NON-CRIMINAL,739302
ASSAULT,787288
LARCENY/THEFT,131982
ROBBERY,686642
NON-CRIMINAL,334676
LARCENY/THEFT,671231
DRUG/NARCOTIC,253909
LARCENY/THEFT,728583
OTHER OFFENSES,54019
DRUG/NARCOTIC,569025
LARCENY/THEFT,168062
VANDALISM,250814
VANDALISM,812322
MISSING PERSON,39556
ASSAULT,671356
VEHICLE THEFT,555769
RECOVERED VEHICLE,496093
ASSAULT,15558
ASSAULT,192661
LARCENY/THEFT,575755
BURGLARY,202864
OTHER OFFENSES,176128
FORGERY/COUNTERFEITING,840244
WARRANTS,608601
BURGLARY,224945
OTHER OFFENSES,248208
ASSAULT,320948
LARCENY/THEFT,17237
KIDNAPPING,610569
BURGLARY,91739
OTHER OFFENSES,584723
LARCENY/THEFT,40976
VEHICLE THEFT,604144
LARCENY/THEFT,262040
NON-CRIMINAL,99025
WARRANTS,256116
FORGERY/COUNTERFEITING,543048
VEHICLE THEFT,702400
ROBBERY,30947
DRUG/NARCOTIC,595615
OTHER OFFENSES,214991
LARCENY/THEFT,821015
SUSPICIOUS OCC,112715
BAD CHECKS,345492
NON-CRIMINAL,306366
SUSPICIOUS OCC,83602
ROBBERY,684372
TRESPASS,136598
MISSING PERSON,595249
LARCENY/THEFT,98139
OTHER OFFENSES,621338
RUNAWAY,531129
ASSAULT,222339
LARCENY/THEFT,413937
ASSAULT,842798
OTHER OFFENSES,853173
DRUG/NARCOTIC,232574
BURGLARY,96289
LARCENY/THEFT,326815
EXTORTION,667975
SECONDARY CODES,713129
LARCENY/THEFT,801458
LARCENY/THEFT,217351
LARCENY/THEFT,117702
DRUG/NARCOTIC,173903
STOLEN PROPERTY,650316
NON-CRIMINAL,387845
BURGLARY,385687
VANDALISM,148500
OTHER OFFENSES,439704
LARCENY/THEFT,423896
OTHER OFFENSES,401557
MISSING PERSON,840604
ASSAULT,233836
LARCENY/THEFT,493879
VANDALISM,485390
ROBBERY,188758
DRUG/NARCOTIC,99874
LARCENY/THEFT,383299
LARCENY/THEFT,591419
SUSPICIOUS OCC,215080
ASSAULT,132852
VANDALISM,64311
ASSAULT,98403
ROBBERY,811110
WARRANTS,25218
ROBBERY,610265
VEHICLE THEFT,433972
ROBBERY,300118
PROSTITUTION,221100
DRUG/NARCOTIC,595905
PROSTITUTION,405842
VANDALISM,530316
OTHER OFFENSES,474311
ASSAULT,417629
VANDALISM,618621
NON-CRIMINAL,32445
BURGLARY,109673
DRUG/NARCOTIC,732904
LARCENY/THEFT,378985
OTHER OFFENSES,279643
ROBBERY,156209
OTHER OFFENSES,774197
BURGLARY,780416
ASSAULT,709742
SUSPICIOUS OCC,534751
OTHER OFFENSES,598030
VEHICLE THEFT,670509
VEHICLE THEFT,532448
SUSPICIOUS OCC,376952
LARCENY/THEFT,426261
LARCENY/THEFT,548822
WEAPON LAWS,838754
LARCENY/THEFT,319287
NON-CRIMINAL,648052
NON-CRIMINAL,213946
DRUG/NARCOTIC,427714
LARCENY/THEFT,333781
LOITERING,486978
NON-CRIMINAL,433369
SUSPICIOUS OCC,220781
NON-CRIMINAL,113538
NON-CRIMINAL,136245
ASSAULT,86470
LARCENY/THEFT,685934
ASSAULT,388048
FRAUD,700249
SUSPICIOUS OCC,459388
NON-CRIMINAL,149215
LARCENY/THEFT,7533
WARRANTS,534209
OTHER OFFENSES,548023
PROSTITUTION,638393
OTHER OFFENSES,606952
OTHER OFFENSES,669585
DRUG/NARCOTIC,345447
MISSING PERSON,609804
SUSPICIOUS OCC,425948
MISSING PERSON,103599
VANDALISM,359320
OTHER OFFENSES,412719
ASSAULT,632269
SUSPICIOUS OCC,150847
LARCENY/THEFT,668659
OTHER OFFENSES,361177
NON-CRIMINAL,683067
DRUG/NARCOTIC,206215
LARCENY/THEFT,122826
WARRANTS,184173
MISSING PERSON,147653
ASSAULT,356031
WARRANTS,270110
NON-CRIMINAL,699186
LARCENY/THEFT,181836
NON-CRIMINAL,846128
OTHER OFFENSES,553200
VANDALISM,346362
MISSING PERSON,313762
OTHER OFFENSES,63463
NON-CRIMINAL,223756
VEHICLE THEFT,480746
LARCENY/THEFT,773932
SUSPICIOUS OCC,300466
PROSTITUTION,290571
VEHICLE THEFT,677478
LARCENY/THEFT,470915
LARCENY/THEFT,527014
ASSAULT,825072
LARCENY/THEFT,217720
OTHER OFFENSES,195216
LARCENY/THEFT,370598
LARCENY/THEFT,77085
LARCENY/THEFT,141912
ASSAULT,505065
NON-CRIMINAL,476394
LARCENY/THEFT,8626
DRUG/NARCOTIC,415556
OTHER OFFENSES,251234
LARCENY/THEFT,469600
OTHER OFFENSES,675988
VANDALISM,498693
VEHICLE THEFT,854303
LARCENY/THEFT,112372
LARCENY/THEFT,480857
LARCENY/THEFT,167426
SUSPICIOUS OCC,184974
OTHER OFFENSES,129302
ASSAULT,342066
DRUG/NARCOTIC,358998
SUSPICIOUS OCC,172244
BURGLARY,488841
LARCENY/THEFT,294646
LARCENY/THEFT,126381
NON-CRIMINAL,750238
ROBBERY,404488
ASSAULT,180483
LARCENY/THEFT,834697
BRIBERY,36888
DRUG/NARCOTIC,674374
MISSING PERSON,738346
VEHICLE THEFT,784950
VEHICLE THEFT,854835
OTHER OFFENSES,876515
SUSPICIOUS OCC,658954
NON-CRIMINAL,642752
NON-CRIMINAL,333990
VANDALISM,823273
DRUG/NARCOTIC,510134
OTHER OFFENSES,353843
VANDALISM,273049
VANDALISM,221228
VANDALISM,534955
LARCENY/THEFT,349997
DRUG/NARCOTIC,235726
NON-CRIMINAL,616207
NON-CRIMINAL,254224
LARCENY/THEFT,245534
NON-CRIMINAL,682975
LARCENY/THEFT,401270
OTHER OFFENSES,150231
OTHER OFFENSES,736598
NON-CRIMINAL,75849
ASSAULT,877697
VEHICLE THEFT,387911
OTHER OFFENSES,67544
MISSING PERSON,598540
LARCENY/THEFT,444372
SUSPICIOUS OCC,688508
OTHER OFFENSES,542313
VANDALISM,338768
DRUG/NARCOTIC,530507
DRUG/NARCOTIC,413533
RECOVERED VEHICLE,657019
NON-CRIMINAL,488717
VANDALISM,48662
OTHER OFFENSES,718842
NON-CRIMINAL,127276
VANDALISM,789765
VANDALISM,662641
NON-CRIMINAL,693347
RUNAWAY,102452
SUSPICIOUS OCC,417735
